OWNER;POINTNAME;FLD_DEV;3_KKS;DESC;ACTIVE;INACTIVE;SIG_TYPE;SIG_LEVEL;PWR_SRC;LOCATION;IO_GROUP;DEV_PARTITION;DEVICE_LO;DEVICE_HI;DEVICE_UNITS;DISPLAY_LO;DISPLAY_HI;DISPLAY_UNITS;PRECISION;SOE;HIST;PID;LOGIC;HMI_SCREEN;MOD;REV;REV_COMMENT;REV_DATE;REMARKS;Typo;DESCRIPCIÓN;DESCRIPCIÓN ALTERNATIVA;
       ACC;B0LBG30CP901XQ01;B0LBG30CP901;XQ01;AuxStm to AirPreHtrs Press xtmr                                          ;xmtr;;_empty_;;;;;;;;;;;;;;;NPE7-EAI-41XX-XXX-PD-XA-000002;NPE7-EAI-41XX-XXX-PP-XA-007604;NPE7-EAI-41XX-XXX-IM-XA-007653;;1;;;;;AuxStm to AirPreHtrs Press;B0LBG10EA001;
       ACC;B0LBG30CT001XQ01;B0LBG30CT001;XQ01;AuxStm to AirPrehtr Drn Temp xtmr                                          ;xmtr;;AI;4_20mA;;;;;;;;;;;;;;NPE7-EAI-41XX-XXX-PD-XA-000002;NPE7-EAI-41XX-XXX-PP-XA-007604;NPE7-EAI-41XX-XXX-IM-XA-007653;;1;;;;;AuxStm to AirPrehtr Drn Temp;B0LBG10EA001;
       ACC;B0LBG40CP001AXQ01;B0LBG40CP001;XQ01;Dist Heat Attemp CV Outl Press 1 xtmr                                          ;xmtr;;AI;4_20mA;;;;;;;;;;;;;;NPE7-EAI-41XX-XXX-PD-XA-000002;NPE7-EAI-41XX-XXX-PP-XA-007604;NPE7-EAI-41XX-XXX-IM-XA-007653;;1;;;;;Dist Heat Attemp CV Outl Press 1;B0LBG10EA001;
       ACC;B0LBG40CP001BXQ01;B0LBG40CP002;XQ01;Dist Heat Attemp CV Outl Press 2 xtmr                                          ;xmtr;;AI;4_20mA;;;;;;;;;;;;;;NPE7-EAI-41XX-XXX-PD-XA-000002;NPE7-EAI-41XX-XXX-PP-XA-007604;NPE7-EAI-41XX-XXX-IM-XA-007653;;1;;;;;Dist Heat Attemp CV Outl Press 2;B0LBG10EA001;
       ACC;B0LBG40CP901XQ01;B0LBG40CP901;XQ01;Dist Heat Attemp CV Outl Press xtmr                                          ;xmtr;;_empty_;;;;;;;;;;;;;;;NPE7-EAI-41XX-XXX-PD-XA-000002;NPE7-EAI-41XX-XXX-PP-XA-007604;NPE7-EAI-41XX-XXX-IM-XA-007653;;1;;;;;Dist Heat Attemp CV Outl Press;B0LBG10EA001;
       ACC;B0LBG40CT001AXQ01;B0LBG40CT001;XQ01;Dist Heat Attemp CV Outl Temp 1 xtmr                                          ;xmtr;;AI;4_20mA;;;;;;;;;;;;;;NPE7-EAI-41XX-XXX-PD-XA-000002;NPE7-EAI-41XX-XXX-PP-XA-007604;NPE7-EAI-41XX-XXX-IM-XA-007653;;1;;;;;Dist Heat Attemp CV Outl Temp 1;B0LBG10EA001;
       ACC;B0LBG40CT001BXQ01;B0LBG40CT002;XQ01;Dist Heat Attemp CV Outl Temp 2 xtmr                                          ;xmtr;;AI;4_20mA;;;;;;;;;;;;;;NPE7-EAI-41XX-XXX-PD-XA-000002;NPE7-EAI-41XX-XXX-PP-XA-007604;NPE7-EAI-41XX-XXX-IM-XA-007653;;1;;;;;Dist Heat Attemp CV Outl Temp 2;B0LBG10EA001;
       ACC;B0LBG40CT901XQ01;B0LBG40CT901;XQ01;Dist Heat Attemp CV Outl Temp xtmr                                          ;xmtr;;_empty_;;;;;;;;;;;;;;;NPE7-EAI-41XX-XXX-PD-XA-000002;NPE7-EAI-41XX-XXX-PP-XA-007604;NPE7-EAI-41XX-XXX-IM-XA-007653;;1;;;;;Dist Heat Attemp CV Outl Temp;B0LBG10EA001;
       ACC;B0LBG50AA301XB01;B0LBG50AA301;XB01;Ejctr Attemp Pot B0LBG50 Drn MOV FullyOp                                       ;;;DI;DC_24V;         S;;;;;;;;;;;;        Sí;NPE7-EAI-41XX-XXX-PD-XA-000002;NPE7-EAI-41XX-XXX-PP-XA-007604;;;1;;;;;Ejctr Attemp Pot B0LBG50 Drn MOV;B0LBA40EA001;
       ACC;B0LBG50AA301XB02;B0LBG50AA301;XB02;Ejctr Attemp Pot B0LBG50 Drn MOV FullyCl                                       ;;;DI;DC_24V;         S;;;;;;;;;;;;        Sí;NPE7-EAI-41XX-XXX-PD-XA-000002;NPE7-EAI-41XX-XXX-PP-XA-007604;;;1;;;;;Ejctr Attemp Pot B0LBG50 Drn MOV;B0LBA40EA001;
       ACC;B0LBG50AA301XB07;B0LBG50AA301;XB07;Ejctr Attemp Pot B0LBG50 Drn MOV Actuator                                      Fault;;;DI;DC_24V;         S;;;;;;;;;;;;;NPE7-EAI-41XX-XXX-PD-XA-000002;NPE7-EAI-41XX-XXX-PP-XA-007604;;;1;;;;;Ejctr Attemp Pot B0LBG50 Drn MOV;B0LBA40EA001;
       ACC;B0LBG50AA301XB23;B0LBG50AA301;XB23;Ejctr Attemp Pot B0LBG50 Drn MOV Actuator                                      Local Mode;;;DI;DC_24V;         S;          ;;;;;;;;;;;        Sí;NPE7-EAI-41XX-XXX-PD-XA-000002;NPE7-EAI-41XX-XXX-PP-XA-007604;;;1;;;;;Ejctr Attemp Pot B0LBG50 Drn MOV;B0LBA40EA001;
       ACC;B0LBG50AA301XQ13;B0LBG50AA301;XQ13;Ejctr Attemp Pot B0LBG50 Drn MOV Valve                                         Position;;;AI;4_20mA;         S;;;;;;;;;;;;        Sí;NPE7-EAI-41XX-XXX-PD-XA-000002;NPE7-EAI-41XX-XXX-PP-XA-007604;;;1;;;;;Ejctr Attemp Pot B0LBG50 Drn MOV;B0LBA40EA001;
       ACC;B0LBG50AA301YQ01;B0LBG50AA301;YQ01;Ejctr Attemp Pot B0LBG50 Drn MOV Position                                      Demand;;;AO;4_20mA;         S;          ;;;;;;;;;;;       Yes;NPE7-EAI-41XX-XXX-PD-XA-000002;NPE7-EAI-41XX-XXX-PP-XA-007604;;;1;;;;;Ejctr Attemp Pot B0LBG50 Drn MOV;B0LBA40EA001;
       ACC;B0LBG50AA301ZB17;B0LBG50AA301;ZB17;Ejctr Attemp Pot B0LBG50 Drn MOV Protection                                    Close;Prot Close Pulse Man;;_empty_;DC_24V;          ;          ;;;;;;;;;;;        Sí;NPE7-EAI-41XX-XXX-PD-XA-000002;NPE7-EAI-41XX-XXX-PP-XA-007604;;;1;;;;;Ejctr Attemp Pot B0LBG50 Drn MOV;B0LBA40EA001;
       ACC;B0LBG50AA301ZB19;B0LBG50AA301;ZB19;Ejctr Attemp Pot B0LBG50 Drn MOV Protection                                    Open;Prot Open Pulse Man;;_empty_;DC_24V;          ;          ;;;;;;;;;;;        Sí;NPE7-EAI-41XX-XXX-PD-XA-000002;NPE7-EAI-41XX-XXX-PP-XA-007604;;;1;;;;;Ejctr Attemp Pot B0LBG50 Drn MOV;B0LBA40EA001;
       ACC;B0LBG50AA301ZB50;B0LBG50AA301;ZB50;Ejctr Attemp Pot B0LBG50 Drn MOV Drive                                         Ready;Drive Ready;;_empty_;DC_24V;          ;;;;;;;;;;;;;NPE7-EAI-41XX-XXX-PD-XA-000002;NPE7-EAI-41XX-XXX-PP-XA-007604;;;1;;;;;Ejctr Attemp Pot B0LBG50 Drn MOV;B0LBA40EA001;
       ACC;B0LBG50AA301ZB51;B0LBG50AA301;ZB51;Ejctr Attemp Pot B0LBG50 Drn MOV Drive Ready                                    & Auto;Drive Ready & Auto;;_empty_;DC_24V;          ;;;;;;;;;;;;;NPE7-EAI-41XX-XXX-PD-XA-000002;NPE7-EAI-41XX-XXX-PP-XA-007604;;;1;;;;;Ejctr Attemp Pot B0LBG50 Drn MOV;B0LBA40EA001;
       ACC;B0LBG50CP001XQ01;B0LBG50CP001;XQ01;Ejctr Attemp CV Outl Press 1 xtmr                                          ;xmtr;;AI;4_20mA;;;;;;;;;;;;;;NPE7-EAI-41XX-XXX-PD-XA-000002;NPE7-EAI-41XX-XXX-PP-XA-007604;NPE7-EAI-41XX-XXX-IM-XA-007653;;1;;;;;Ejctr Attemp CV Outl Press 1;B0LBA40EA001;
       ACC;B0LBG50CP002XQ01;B0LBG50CP002;XQ01;Ejctr Attemp CV Outl Press 2 xtmr                                          ;xmtr;;AI;4_20mA;;;;;;;;;;;;;;NPE7-EAI-41XX-XXX-PD-XA-000002;NPE7-EAI-41XX-XXX-PP-XA-007604;NPE7-EAI-41XX-XXX-IM-XA-007653;;1;;;;;Ejctr Attemp CV Outl Press 2;B0LBA40EA001;
       ACC;B0LBG50CP901XQ01;B0LBG50CP901;XQ01;Ejctr Attemp CV Outl Press xtmr                                          ;xmtr;;_empty_;;;;;;;;;;;;;;;NPE7-EAI-41XX-XXX-PD-XA-000002;NPE7-EAI-41XX-XXX-PP-XA-007604;NPE7-EAI-41XX-XXX-IM-XA-007653;;1;;;;;Ejctr Attemp CV Outl Press;B0LBA40EA001;
       ACC;B0LBG50CT001XQ01;B0LBG50CT001;XQ01;Ejctr Attemp CV Outl Temp 1 xtmr                                          ;xmtr;;AI;4_20mA;;;;;;;;;;;;;;NPE7-EAI-41XX-XXX-PD-XA-000002;NPE7-EAI-41XX-XXX-PP-XA-007604;NPE7-EAI-41XX-XXX-IM-XA-007653;;1;;;;;Ejctr Attemp CV Outl Temp 1;B0LBA40EA001;
       ACC;B0LBG50CT001BXQ01;B0LBG50CT002;XQ01;Ejctr Attemp CV Outl Temp 2 xtmr                                          ;xmtr;;AI;4_20mA;;;;;;;;;;;;;;NPE7-EAI-41XX-XXX-PD-XA-000002;NPE7-EAI-41XX-XXX-PP-XA-007604;NPE7-EAI-41XX-XXX-IM-XA-007653;;1;;;;;Ejctr Attemp CV Outl Temp 2;B0LBA40EA001;
       ACC;B0LBG50CT003XQ01;B0LBG50CT003;XQ01;Ejctr Attemp Pot B0LBG50 Temp xtmr                                          ;xmtr;;AI;4_20mA;;;;;;;;;;;;;;NPE7-EAI-41XX-XXX-PD-XA-000002;NPE7-EAI-41XX-XXX-PP-XA-007604;NPE7-EAI-41XX-XXX-IM-XA-007653;;1;;;;;Ejctr Attemp Pot B0LBG50 Temp;B0LBA40EA001;
       ACC;B0LBG50CT901XQ01;B0LBG50CT901;XQ01;Ejctr Attemp CV Outl Temp xtmr                                          ;xmtr;;_empty_;;;;;;;;;;;;;;;NPE7-EAI-41XX-XXX-PD-XA-000002;NPE7-EAI-41XX-XXX-PP-XA-007604;NPE7-EAI-41XX-XXX-IM-XA-007653;;1;;;;;Ejctr Attemp CV Outl Temp;B0LBA40EA001;
       ACC;B0LBS10AA303XB01;B0LBS10AA304;XB01;LP Extn II Pot B0LBS10#1 Drn Vlv Actuator                                      Pos Open;Actuator Pos Open;;DI;DC_24V;         S;          ;;;;;;;;;;;        Sí;NPE7-EAI-41XX-XXX-PD-XA-000002;NPE7-EAI-41XX-XXX-PP-XA-007604;NPE7-EAI-41XX-XXX-IM-XA-007653;;1;;;;;II Extn Pot B0LBS10#1 Drn Vlv;B0LBA10EA003;
       ACC;B0LBS10AA303XB02;B0LBS10AA304;XB02;LP Extn II Pot B0LBS10#1 Drn Vlv Actuator                                      Pos Close;Actuator Pos Close;;DI;DC_24V;         S;          ;;;;;;;;;;;        Sí;NPE7-EAI-41XX-XXX-PD-XA-000002;NPE7-EAI-41XX-XXX-PP-XA-007604;NPE7-EAI-41XX-XXX-IM-XA-007653;;1;;;;;II Extn Pot B0LBS10#1 Drn Vlv;B0LBA10EA003;
       ACC;B0LBS10AA303YB02;B0LBS10AA304;YB02;LP Extn II Pot B0LBS10#1 Drn Vlv Cl Cmd                                        ;Cl Cmd;;plc_bo_output;DC_24V;         S;;;;;;;;;;;;;NPE7-EAI-41XX-XXX-PD-XA-000002;NPE7-EAI-41XX-XXX-PP-XA-007604;;;1;;;;;II Extn Pot B0LBS10#1 Drn Vlv;B0LBA10EA003;
       ACC;B0LBS10AA304XB01;B0LBS10AA308;XB01;Stm to District Htg Exchr Pot MOV FullyOp                                       ;;;DI;DC_24V;         S;;;;;;;;;;;;        Sí;NPE7-EAI-41XX-XXX-PD-XA-000009;NPE7-EAI-41XX-XXX-PP-XA-008003;NPE7-EAI-41XX-XXX-IM-XA-008004;;1;;;;;II Extn Pot B0LBS10#5 Drn Vlv;AA307 maybe?;
       ACC;B0LBS10AA304XB02;B0LBS10AA308;XB02;Stm to District Htg Exchr Pot MOV FullyCl                                       ;;;DI;DC_24V;         S;;;;;;;;;;;;        Sí;NPE7-EAI-41XX-XXX-PD-XA-000009;NPE7-EAI-41XX-XXX-PP-XA-008003;NPE7-EAI-41XX-XXX-IM-XA-008004;;1;;;;;II Extn Pot B0LBS10#5 Drn Vlv;AA307 maybe?;
       ACC;B0LBS10AA304XB07;B0LBS10AA308;XB07;Stm to District Htg Exchr Pot MOV Actuator                                      Fault;;;DI;DC_24V;         S;;;;;;;;;;;;;NPE7-EAI-41XX-XXX-PD-XA-000009;NPE7-EAI-41XX-XXX-PP-XA-008003;NPE7-EAI-41XX-XXX-IM-XA-008004;;1;;;;;II Extn Pot B0LBS10#5 Drn Vlv;AA307 maybe?;
       ACC;B0LBS10AA304XB23;B0LBS10AA308;XB23;Stm to District Htg Exchr Pot MOV Actuator                                      Local Mode;;;DI;DC_24V;         S;          ;;;;;;;;;;;        Sí;NPE7-EAI-41XX-XXX-PD-XA-000009;NPE7-EAI-41XX-XXX-PP-XA-008003;NPE7-EAI-41XX-XXX-IM-XA-008004;;1;;;;;II Extn Pot B0LBS10#5 Drn Vlv;AA307 maybe?;
       ACC;B0LBS10AA304YB01;B0LBS10AA308;YB01;Stm to District Htg Exchr Pot MOV Op Cmd                                        ;;;plc_bo_output;DC_24V;         S;;;;;;;;;;;;;NPE7-EAI-41XX-XXX-PD-XA-000009;NPE7-EAI-41XX-XXX-PP-XA-008003;NPE7-EAI-41XX-XXX-IM-XA-008004;;1;;;;;II Extn Pot B0LBS10#5 Drn Vlv;AA307 maybe?;
       ACC;B0LBS10AA304YB02;B0LBS10AA308;YB02;Stm to District Htg Exchr Pot MOV Cl Cmd                                        ;;;plc_bo_output;DC_24V;         S;;;;;;;;;;;;;NPE7-EAI-41XX-XXX-PD-XA-000009;NPE7-EAI-41XX-XXX-PP-XA-008003;NPE7-EAI-41XX-XXX-IM-XA-008004;;1;;;;;II Extn Pot B0LBS10#5 Drn Vlv;AA307 maybe?;
       ACC;B0LBS10AA308ZB17;B0LBS10AA308;ZB17;II Extn Pot B0LBS10#5 Drn Vlv Protection                                    Close;Prot Close Pulse Man;;_empty_;;          ;          ;;;;;;;;;;;        Sí;NPE7-EAI-41XX-XXX-PD-XA-000009;NPE7-EAI-41XX-XXX-PP-XA-008003;NPE7-EAI-41XX-XXX-IM-XA-008004;;1;;;;;II Extn Pot B0LBS10#5 Drn Vlv;AA307 maybe?;
       ACC;B0LBS10AA308ZB19;B0LBS10AA308;ZB19;II Extn Pot B0LBS10#5 Drn Vlv Protection                                    Open;Prot Open Pulse Man;;_empty_;;          ;          ;;;;;;;;;;;        Sí;NPE7-EAI-41XX-XXX-PD-XA-000009;NPE7-EAI-41XX-XXX-PP-XA-008003;NPE7-EAI-41XX-XXX-IM-XA-008004;;1;;;;;II Extn Pot B0LBS10#5 Drn Vlv;AA307 maybe?;
       ACC;B0LBS10AA304ZB45;B0LBS10AA308;ZB45;Stm to District Htg Exchr Pot MOV Release                                       Open;Release Open;;_empty_;;          ;          ;;;;;;;;;;;        Sí;NPE7-EAI-41XX-XXX-PD-XA-000009;NPE7-EAI-41XX-XXX-PP-XA-008003;NPE7-EAI-41XX-XXX-IM-XA-008004;;1;;;;;II Extn Pot B0LBS10#5 Drn Vlv;AA307 maybe?;
       ACC;B0LBS10AA304ZB46;B0LBS10AA308;ZB46;Stm to District Htg Exchr Pot MOV Release                                       Close;Release Close;;_empty_;;          ;          ;;;;;;;;;;;        Sí;NPE7-EAI-41XX-XXX-PD-XA-000009;NPE7-EAI-41XX-XXX-PP-XA-008003;NPE7-EAI-41XX-XXX-IM-XA-008004;;1;;;;;II Extn Pot B0LBS10#5 Drn Vlv;AA307 maybe?;
       ACC;B0LBS10AA304ZB50;B0LBS10AA308;ZB50;Stm to District Htg Exchr Pot MOV Drive                                         Ready;Drive Ready;;_empty_;;          ;;;;;;;;;;;;;NPE7-EAI-41XX-XXX-PD-XA-000009;NPE7-EAI-41XX-XXX-PP-XA-008003;NPE7-EAI-41XX-XXX-IM-XA-008004;;1;;;;;II Extn Pot B0LBS10#5 Drn Vlv;AA307 maybe?;
       ACC;B0LBS10AA304ZB51;B0LBS10AA308;ZB51;Stm to District Htg Exchr Pot MOV Drive Ready                                    & Auto;Drive Ready & Auto;;_empty_;;          ;;;;;;;;;;;;;NPE7-EAI-41XX-XXX-PD-XA-000009;NPE7-EAI-41XX-XXX-PP-XA-008003;NPE7-EAI-41XX-XXX-IM-XA-008004;;1;;;;;II Extn Pot B0LBS10#5 Drn Vlv;AA307 maybe?;
       ACC;B0LBS10AA401XQ13;B0LBS10AA401;XQ13;Stm to District Htg Exchr Inl CV1 Position                                      Ind;;;AI;4_20mA;         S;          ;;;;;;;;;;;       Yes;NPE7-EAI-41XX-XXX-PD-XA-000009;NPE7-EAI-41XX-XXX-PP-XA-008003;NPE7-EAI-41XX-XXX-IM-XA-008004;;1;;;;;Stm to District Htg Exchr Inl CV1;;
       ACC;B0LBS10AA401YQ01;B0LBS10AA401;YQ01;Stm to District Htg Exchr Inl CV1 Position                                      Demand;;;AO;4_20mA;         S;          ;;;;;;;;;;;       Yes;NPE7-EAI-41XX-XXX-PD-XA-000009;NPE7-EAI-41XX-XXX-PP-XA-008003;NPE7-EAI-41XX-XXX-IM-XA-008004;;1;;;;;Stm to District Htg Exchr Inl CV1;;
       ACC;B0LBS10AA402XQ13;B0LBS10AA402;XQ13;Stm to District Htg Exchr Inl CV2 Position                                      Ind;;;AI;4_20mA;         S;          ;;;;;;;;;;;       Yes;NPE7-EAI-41XX-XXX-PD-XA-000009;NPE7-EAI-41XX-XXX-PP-XA-008003;NPE7-EAI-41XX-XXX-IM-XA-008004;;1;;;;;Stm to District Htg Exchr Inl CV2;;
       ACC;B0LBS10AA402YQ01;B0LBS10AA402;YQ01;Stm to District Htg Exchr Inl CV2 Position                                      Demand;;;AO;4_20mA;         S;          ;;;;;;;;;;;       Yes;NPE7-EAI-41XX-XXX-PD-XA-000009;NPE7-EAI-41XX-XXX-PP-XA-008003;NPE7-EAI-41XX-XXX-IM-XA-008004;;1;;;;;Stm to District Htg Exchr Inl CV2;;
       ACC;B0LBS10CL302XG11;B0LBS10CL301;XG11;LP Extn II Pot B0LBS10 Lvl Sw  n H;n H;H;DI;DC_24V;         S;;;;;;;;;;;;       Yes;NPE7-EAI-41XX-XXX-PD-XA-000002;NPE7-EAI-41XX-XXX-PP-XA-007604;;;1;;;;;II Extn Pot B0LBS10 #1 Lvl Sw;B0LBA10EA003;
       ACC;B0LBS10CL301XG13;B0LBS10CL302;XG13;LP Extn II Pot B0LBS10 Lvl Sw  n HH;n HH;HH;DI;DC_24V;         S;;;;;;;;;;;;       Yes;NPE7-EAI-41XX-XXX-PD-XA-000002;NPE7-EAI-41XX-XXX-PP-XA-007604;;;1;;;;;II Extn Pot B0LBS10 #1 Lvl Sw;B0LBA10EA003;
          ;B0LBS10CL303XG13;B0LBS10CL309;XG13;Stm to District Htg Exchr Pot Lvl Sw  high high;n HH;HH;DI;DC_24V;         S;;;;;;;;;;;;       Yes;NPE7-EAI-41XX-XXX-PD-XA-000009;NPE7-EAI-41XX-XXX-PP-XA-008003;;A;1;;;;;II Extn Pot B0LBS10#5 Lvl Sw;;
       ACC;B0LBS10CP001XQ01;B0LBS10CP001;XQ01;LP Extn II Press xtmr                                          ;xmtr;;AI;4_20mA;;;;;;;;;;;;;;NPE7-EAI-41XX-XXX-PD-XA-000002;NPE7-EAI-41XX-XXX-PP-XA-007604;NPE7-EAI-41XX-XXX-IM-XA-007653;;1;;;;;LP Extn II Press 1;;
       ACC;B0LBS10CP002XQ01;B0LBS10CP002;XQ01;LP Extn II Hdr Press xtmr                                          ;xmtr;;AI;4_20mA;;;;;;;;;;;;;;NPE7-EAI-41XX-XXX-PD-XA-000002;NPE7-EAI-41XX-XXX-PP-XA-007604;NPE7-EAI-41XX-XXX-IM-XA-007653;;1;;;;;LP Extn II Press 2;;
       ACC;B0LBS10CT001XQ01;B0LBS10CT001;XQ01;LP Extn II Temp xtmr                                          ;xmtr;;AI;4_20mA;;;;;;;;;;;;;;NPE7-EAI-41XX-XXX-PD-XA-000002;NPE7-EAI-41XX-XXX-PP-XA-007604;NPE7-EAI-41XX-XXX-IM-XA-007653;;1;;;;;LP Extn IIa Temp;;
       ACC;B0LBS10CT002XQ01;B0LBS10CT002;XQ01;LP Extn II Hdr Temp xtmr                                          ;xmtr;;AI;4_20mA;;;;;;;;;;;;;;NPE7-EAI-41XX-XXX-PD-XA-000002;NPE7-EAI-41XX-XXX-PP-XA-007604;NPE7-EAI-41XX-XXX-IM-XA-007653;;1;;;;;LP Extn IIb Temp;;
       ACC;B0LBS20AA304XB01;B0LBS20AA304;XB01;LP Extn I Pot B0LBS20#1 Drn Vlv Actuator                                      Pos Open;Actuator Pos Open;;DI;DC_24V;         S;          ;;;;;;;;;;;        Sí;NPE7-EAI-41XX-XXX-PD-XA-000002;NPE7-EAI-41XX-XXX-PP-XA-007604;;;1;;;;;II Extn Pot B0LBS20#1 Drn Vlv;B0LBA10EA003;
       ACC;B0LBS20AA304XB02;B0LBS20AA304;XB02;LP Extn I Pot B0LBS20#1 Drn Vlv Actuator                                      Pos Close;Actuator Pos Close;;DI;DC_24V;         S;          ;;;;;;;;;;;        Sí;NPE7-EAI-41XX-XXX-PD-XA-000002;NPE7-EAI-41XX-XXX-PP-XA-007604;;;1;;;;;II Extn Pot B0LBS20#1 Drn Vlv;B0LBA10EA003;
       ACC;B0LBS20AA304YB02;B0LBS20AA304;YB02;LP Extn I Pot B0LBS20#1 Drn Vlv Cl Cmd                                        ;Cl Cmd;;plc_bo_output;DC_24V;         S;;;;;;;;;;;;;NPE7-EAI-41XX-XXX-PD-XA-000002;NPE7-EAI-41XX-XXX-PP-XA-007604;;;1;;;;;II Extn Pot B0LBS20#1 Drn Vlv;B0LBA10EA003;
       ACC;B0LBS20CL301XG11;B0LBS20CL301;XG11;LP Extn I to Expan Drain Tnk Lvl Sw 1  n H;n H;H;DI;DC_24V;         S;;;;;;;;;;;;       Yes;NPE7-EAI-41XX-XXX-PD-XA-000002;NPE7-EAI-41XX-XXX-PP-XA-007604;;;1;;;;;II Extn Pot B0LBS20 #1 Lvl Sw;B0LBA10EA003;
       ACC;B0LBS20CL302XG13;B0LBS20CL302;XG13;LP Extn I to Expan Drain Tnk Lvl Sw 2  n HH;n HH;HH;DI;DC_24V;         S;;;;;;;;;;;;       Yes;NPE7-EAI-41XX-XXX-PD-XA-000002;NPE7-EAI-41XX-XXX-PP-XA-007604;;;1;;;;;II Extn Pot B0LBS20 #1 Lvl Sw;B0LBA10EA003;
       ACC;B0LBS20CP001XQ01;B0LBS20CP001;XQ01;LP Extn I Press xtmr                                          ;xmtr;;AI;4_20mA;;;;;;;;;;;;;;NPE7-EAI-41XX-XXX-PD-XA-000002;NPE7-EAI-41XX-XXX-PP-XA-007604;NPE7-EAI-41XX-XXX-IM-XA-007653;;1;;;;;LP Extn I Press;;
       ACC;B0LBS20CP002XQ01;B0LBS20CP002;XQ01;MS to LP Prehtr Press xtmr                                          ;xmtr;;AI;4_20mA;;;;;;;;;;;;;;NPE7-EAI-41XX-XXX-PD-XA-000008;NPE7-EAI-41XX-XXX-PP-XA-007603;NPE7-EAI-41XX-XXX-IM-XA-007652;;1;;;;;MS to LP Prehtr Press;not found;
       ACC;B0LBS20CT001XQ01;B0LBS20CT001;XQ01;LP Extn I Temp xtmr                                          ;xmtr;;AI;4_20mA;;;;;;;;;;;;;;NPE7-EAI-41XX-XXX-PD-XA-000002;NPE7-EAI-41XX-XXX-PP-XA-007604;NPE7-EAI-41XX-XXX-IM-XA-007653;;1;;;;;LP Extn I Temp;;
       ACC;B0LBS20CT005XQ01;B0LBS20CT005;XQ01;MS to LP Prehtr Temp xtmr                                          ;xmtr;;AI;4_20mA;;;;;;;;;;;;;;NPE7-EAI-41XX-XXX-PD-XA-000008;NPE7-EAI-41XX-XXX-PP-XA-007603;NPE7-EAI-41XX-XXX-IM-XA-007652;;1;;;;;MS to LP Prehtr Temp;;
       ACC;B0LBW10AA301XB01;B0LBW10AA301;XB01;MS to ST Sl Pot B0LBW10 Drn MOV FullyOp                                       ;;;DI;DC_24V;         S;;;;;;;;;;;;        Sí;NPE7-EAI-41XX-XXX-PD-XA-000002;NPE7-EAI-41XX-XXX-PP-XA-007604;;;1;;;;;MS to ST Sl Pot B0LBW10 Drn MOV;B0LBA10EA003;
       ACC;B0LBW10AA301XB02;B0LBW10AA301;XB02;MS to ST Sl Pot B0LBW10 Drn MOV FullyCl                                       ;;;DI;DC_24V;         S;;;;;;;;;;;;        Sí;NPE7-EAI-41XX-XXX-PD-XA-000002;NPE7-EAI-41XX-XXX-PP-XA-007604;;;1;;;;;MS to ST Sl Pot B0LBW10 Drn MOV;B0LBA10EA003;
       ACC;B0LBW10AA301XB07;B0LBW10AA301;XB07;MS to ST Sl Pot B0LBW10 Drn MOV Actuator                                      Fault;;;DI;DC_24V;         S;;;;;;;;;;;;;NPE7-EAI-41XX-XXX-PD-XA-000002;NPE7-EAI-41XX-XXX-PP-XA-007604;;;1;;;;;MS to ST Sl Pot B0LBW10 Drn MOV;B0LBA10EA003;
       ACC;B0LBW10AA301XB23;B0LBW10AA301;XB23;MS to ST Sl Pot B0LBW10 Drn MOV Actuator                                      Local Mode;;;DI;DC_24V;         S;          ;;;;;;;;;;;        Sí;NPE7-EAI-41XX-XXX-PD-XA-000002;NPE7-EAI-41XX-XXX-PP-XA-007604;;;1;;;;;MS to ST Sl Pot B0LBW10 Drn MOV;B0LBA10EA003;
       ACC;B0LBW10AA301XQ13;B0LBW10AA301;XQ13;MS to ST Sl Pot B0LBW10 Drn MOV Valve                                         Position;;;AI;4_20mA;         S;;;;;;;;;;;;        Sí;NPE7-EAI-41XX-XXX-PD-XA-000002;NPE7-EAI-41XX-XXX-PP-XA-007604;;;1;;;;;MS to ST Sl Pot B0LBW10 Drn MOV;B0LBA10EA003;
       ACC;B0LBW10AA301YQ01;B0LBW10AA301;YQ01;MS to ST Sl Pot B0LBW10 Drn MOV Position                                      Demand;;;AO;4_20mA;         S;          ;;;;;;;;;;;       Yes;NPE7-EAI-41XX-XXX-PD-XA-000002;NPE7-EAI-41XX-XXX-PP-XA-007604;;;1;;;;;MS to ST Sl Pot B0LBW10 Drn MOV;B0LBA10EA003;
       ACC;B0LBW10AA301ZB17;B0LBW10AA301;ZB17;MS to ST Sl Pot B0LBW10 Drn MOV Protection                                    Close;Prot Close Pulse Man;;_empty_;DC_24V;          ;          ;;;;;;;;;;;        Sí;NPE7-EAI-41XX-XXX-PD-XA-000002;NPE7-EAI-41XX-XXX-PP-XA-007604;;;1;;;;;MS to ST Sl Pot B0LBW10 Drn MOV;B0LBA10EA003;
       ACC;B0LBW10AA301ZB19;B0LBW10AA301;ZB19;MS to ST Sl Pot B0LBW10 Drn MOV Protection                                    Open;Prot Open Pulse Man;;_empty_;DC_24V;          ;          ;;;;;;;;;;;        Sí;NPE7-EAI-41XX-XXX-PD-XA-000002;NPE7-EAI-41XX-XXX-PP-XA-007604;;;1;;;;;MS to ST Sl Pot B0LBW10 Drn MOV;B0LBA10EA003;
