OWNER;POINTNAME;FLD_DEV;3_KKS; DESC;LONG DESC;ACTIVE;INACTIVE;EST;PRI;SIG_TYPE;SIG_LEVEL;PWR_SRC;NOMINAL POWER;LINE MONITORING;LOCATION;DEV_PARTITION;DEVICE_LO;DEVICE_HI;DEVICE_UNITS;DISPLAY_LO;DISPLAY_HI;DISPLAY_UNITS;PRECISION_SIGNAL;SOE;HIST;PID;LOGIC;SCHEM;HMI_SCREEN;Intelligent System;Signal Loss;Instrument Function;KKS_Junction Box;Explosion Protection;IS;IS_MODEL;IS_IN_TB_1;IS_IN_TB_2;IS_OUT_TB_1;IS_OUT_TB_2;CONTROLLER;CABINET_KKS;CARD_ID;CARD_TYPE;CARD_POINT_Nº;TA_MODEL;TA_TAG_ID;MC_ID;MC_TERM_STRIP_ID;TB_1;TB_2;TB_3;TB_4;STATUS OF TECHNICAL DATA;IN PAMELA;REMARKS;MOD;REV;REV_COMMENT;REV_DATE
EA-I&C;B0GUA31AA302XB23;B0GUA31AA302;XB23;Rain Wtr Pmps Disch Fltr MOV                ;Rain Water Pumps Discharge Filter Motor Operated Valve;Actuator Local Mode;;;;DI;24VDC;         S;;;B0CRM01GH002;;N/A;N/A;N/A;N/A;N/A;N/A;;;YES;NPE7-EAI-41MX-XXX-PD-XA-000016 - Waste Water;NPE7-EAI-41MX-XXX-PP-XA-007610;NPE7-EAI-41MX-XXX-PP-XA-007629;NPE7-EAI-41MX-XXX-IM-XA-007610;;N/A;-;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;;A;P01;;24/03/2023
EA-I&C;B0GUA31AA302YB01;B0GUA31AA302;YB01;Rain Wtr Pmps Disch Fltr MOV                  ;Rain Water Pumps Discharge Filter Motor Operated Valve;Op Cmd;;;;DO;24VDC;         S;;;B0CRM01GH002;;N/A;N/A;N/A;N/A;N/A;N/A;;;YES;NPE7-EAI-41MX-XXX-PD-XA-000016 - Waste Water;NPE7-EAI-41MX-XXX-PP-XA-007610;NPE7-EAI-41MX-XXX-PP-XA-007629;NPE7-EAI-41MX-XXX-IM-XA-007610;;N/A;-;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;;A;P01;;24/03/2023
EA-I&C;B0GUA31AA302YB02;B0GUA31AA302;YB02;Rain Wtr Pmps Disch Fltr MOV                  ;Rain Water Pumps Discharge Filter Motor Operated Valve;Cl Cmd;;;;DO;24VDC;         S;;;B0CRM01GH002;;N/A;N/A;N/A;N/A;N/A;N/A;;;YES;NPE7-EAI-41MX-XXX-PD-XA-000016 - Waste Water;NPE7-EAI-41MX-XXX-PP-XA-007610;NPE7-EAI-41MX-XXX-PP-XA-007629;NPE7-EAI-41MX-XXX-IM-XA-007610;;N/A;-;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;;A;P01;;24/03/2023
EA-I&C;B0GUA31CP001XQ01;B0GUA31CP001;XQ01;Rain Wtr Ovrflw Pmps Disch Press                ;Rain Water Overflow Pumps Discharge Pressure;N/A;N/A;;;AI;4-20mA;         S;;;B0CRM01GH002;;TBD;TBD;TBD;TBD;TBD;TBD;;;YES;NPE7-EAI-41MX-XXX-PD-XA-000016 - Waste Water;NPE7-EAI-41MX-XXX-PP-XA-007610;NPE7-EAI-41MX-XXX-PP-XA-007629;NPE7-EAI-41MX-XXX-IM-XA-007610;;Hold;PT;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;;A;P01;;24/03/2023
EA-I&C;B0GUA50CL001AXQ01;B0GUA50CL001A;XQ01;Surf Wtr Attenuation Pond Lvl 1                 ;Surface Water Attenuation Pond Level 1;N/A;N/A;;;AI;4-20mA;         S;;;B0CRM02GH002;A;TBD;TBD;TBD;TBD;TBD;TBD;;;YES;NPE7-EAI-41MX-XXX-PD-XA-000016 - Waste Water;NPE7-EAI-41MX-XXX-PP-XA-007610;NPE7-EAI-41MX-XXX-PP-XA-007629;NPE7-EAI-41MX-XXX-IM-XA-007610;;Hold;LT;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;;A;P01;;24/03/2023
EA-I&C;B0GUA50CL001BXQ01;B0GUA50CL001B;XQ01;Surf Wtr Attenuation Pond Lvl 2                 ;Surface Water Attenuation Pond Level 2;N/A;N/A;;;AI;4-20mA;         S;;;B0CRM02GH002;B;TBD;TBD;TBD;TBD;TBD;TBD;;;YES;NPE7-EAI-41MX-XXX-PD-XA-000016 - Waste Water;NPE7-EAI-41MX-XXX-PP-XA-007610;NPE7-EAI-41MX-XXX-PP-XA-007629;NPE7-EAI-41MX-XXX-IM-XA-007610;;Hold;LT;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;;A;P01;;24/03/2023
EA-I&C;B0GUA50CP001XQ01;B0GUA50CP001;XQ01;Surf Wtr Attenuation Pmps Disch Press;Surface Water Attenuation Pumps Discharge Pressure;N/A;N/A;;;AI;4-20mA;         S;;;B0CRM02GH002;;TBD;TBD;TBD;TBD;TBD;TBD;;;YES;NPE7-EAI-41MX-XXX-PD-XA-000016 - Waste Water;NPE7-EAI-41MX-XXX-PP-XA-007610;NPE7-EAI-41MX-XXX-PP-XA-007629;NPE7-EAI-41MX-XXX-IM-XA-007610;;Hold;PT;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;;A;P01;;24/03/2023
Chemical Dosing Supplier;B0HTS01GH001XB31;B0HTS01GH001;XB31;Caustic Soda Skid Interface;Caustic Soda Skid Interface;No General Alarm;General Alarm;;;DI;24VDC;         S;;;B0CRM01GH002;;N/A;N/A;N/A;N/A;N/A;N/A;;;YES;NPE7-EAI-41XX-XXX-PD-XA-000017 - Chemical Dosing;NPE7-EAI-41XX-XXX-PP-XA-007617;NPE7-EAI-41XX-XXX-PP-XA-007634;NPE7-EAI-41XX-XXX-IM-XA-007615;Chemical Dosing System;N/A;-;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;;A;P01;;24/03/2023
Chemical Dosing Supplier;B0HTS01GH001XB33;B0HTS01GH001;XB33;Caustic Soda Skid Interface;Caustic Soda Skid Interface;PLC n fail;PLC fail;;;DI;24VDC;         S;;;B0CRM01GH002;;N/A;N/A;N/A;N/A;N/A;N/A;;;YES;NPE7-EAI-41XX-XXX-PD-XA-000017 - Chemical Dosing;NPE7-EAI-41XX-XXX-PP-XA-007617;NPE7-EAI-41XX-XXX-PP-XA-007634;NPE7-EAI-41XX-XXX-IM-XA-007615;Chemical Dosing System;N/A;-;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;;A;P01;;24/03/2023
EA-I&C;B0LAA10CL001AXQ01;B0LAA10CL001A;XQ01;Feedwater Tnk Level 1                           ;Feedwater Tank Level 1;N/A;N/A;;;AI;4-20mA;         S;;;B0CRM02GH001;A;TBD;TBD;TBD;TBD;TBD;TBD;;;YES;NPE7-EAI-41XX-XXX-PD-XA-000010 - Feedwater;NPE7-EAI-41XX-XXX-PP-XA-007606;NPE7-EAI-41XX-XXX-PP-XA-007625;NPE7-EAI-41XX-XXX-IM-XA-007654;;Hold;LT;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;;A;P01;;24/03/2023
EA-I&C;B0LAA10CL001BXQ01;B0LAA10CL001B;XQ01;Feedwater Tnk Level 2                           ;Feedwater Tank Level 2;N/A;N/A;;;AI;4-20mA;         S;;;B0CRM02GH001;B;TBD;TBD;TBD;TBD;TBD;TBD;;;YES;NPE7-EAI-41XX-XXX-PD-XA-000010 - Feedwater;NPE7-EAI-41XX-XXX-PP-XA-007606;NPE7-EAI-41XX-XXX-PP-XA-007625;NPE7-EAI-41XX-XXX-IM-XA-007654;;Hold;LT;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;;A;P01;;24/03/2023
EA-I&C;B0LAA10CL001CXQ01;B0LAA10CL001C;XQ01;Feedwater Tnk Level 3                           ;Feedwater tank Level 3;N/A;N/A;;;AI;4-20mA;         S;;;B0CRM02GH001;C;TBD;TBD;TBD;TBD;TBD;TBD;;;YES;NPE7-EAI-41XX-XXX-PD-XA-000010 - Feedwater;NPE7-EAI-41XX-XXX-PP-XA-007606;NPE7-EAI-41XX-XXX-PP-XA-007625;NPE7-EAI-41XX-XXX-IM-XA-007654;;Hold;LT;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;;A;P01;;24/03/2023
EA-I&C;B0LAA10CP001AXQ01;B0LAA10CP001A;XQ01;Deaerator Press 1                               ;Deaerator Press 1;N/A;N/A;;;AI;4-20mA;         S;;;B0CRM02GH001;A;TBD;TBD;TBD;TBD;TBD;TBD;;;YES;NPE7-EAI-41XX-XXX-PD-XA-000010 - Feedwater;NPE7-EAI-41XX-XXX-PP-XA-007606;NPE7-EAI-41XX-XXX-PP-XA-007625;NPE7-EAI-41XX-XXX-IM-XA-007654;;Hold;PT;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;;A;P01;;24/03/2023
EA-I&C;B0LAA10CP001BXQ01;B0LAA10CP001B;XQ01;Deaerator Press 2                               ;Deaerator Press 2;N/A;N/A;;;AI;4-20mA;         S;;;B0CRM02GH001;B;TBD;TBD;TBD;TBD;TBD;TBD;;;YES;NPE7-EAI-41XX-XXX-PD-XA-000010 - Feedwater;NPE7-EAI-41XX-XXX-PP-XA-007606;NPE7-EAI-41XX-XXX-PP-XA-007625;NPE7-EAI-41XX-XXX-IM-XA-007654;;Hold;PT;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;;A;P01;;24/03/2023
EA-I&C;B0LAA10CT001XQ01;B0LAA10CT001;XQ01;Feedwater Tnk Top Temp                          ;Feedwater Tank Top Temperature;N/A;N/A;;;AI;4-20mA;         S;;;B0CRM02GH001;;TBD;TBD;TBD;TBD;TBD;TBD;;;YES;NPE7-EAI-41XX-XXX-PD-XA-000010 - Feedwater;NPE7-EAI-41XX-XXX-PP-XA-007606;NPE7-EAI-41XX-XXX-PP-XA-007625;NPE7-EAI-41XX-XXX-IM-XA-007654;;Hold;TT;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;;A;P01;;24/03/2023
EA-I&C;B0LAA10CT002XQ01;B0LAA10CT002;XQ01;Feedwater Tnk Bottom Temp                       ;Feedwater Tank Bottom Temperature;N/A;N/A;;;AI;4-20mA;         S;;;B0CRM02GH001;;TBD;TBD;TBD;TBD;TBD;TBD;;;YES;NPE7-EAI-41XX-XXX-PD-XA-000010 - Feedwater;NPE7-EAI-41XX-XXX-PP-XA-007606;NPE7-EAI-41XX-XXX-PP-XA-007625;NPE7-EAI-41XX-XXX-IM-XA-007654;;Hold;TT;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;;A;P01;;24/03/2023
EA-I&C;B0LAA20AA301XB01;B0LAA20AA301;XB01;FW Tank Ovrflw MOV                           ;Feedwater Tank Overflow Motor Operated Valve;Open;;;;DI;24VDC;         S;;;B0CRM02GH001;;N/A;N/A;N/A;N/A;N/A;N/A;;;YES;NPE7-EAI-41XX-XXX-PD-XA-000010 - Feedwater;NPE7-EAI-41XX-XXX-PP-XA-007606;NPE7-EAI-41XX-XXX-PP-XA-007625;NPE7-EAI-41XX-XXX-IM-XA-007654;;N/A;-;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;;A;P01;;24/03/2023
EA-I&C;B0LAA20AA301XB02;B0LAA20AA301;XB02;FW Tank Ovrflw MOV                           ;Feedwater Tank Overflow Motor Operated Valve;Closed;;;;DI;24VDC;         S;;;B0CRM02GH001;;N/A;N/A;N/A;N/A;N/A;N/A;;;YES;NPE7-EAI-41XX-XXX-PD-XA-000010 - Feedwater;NPE7-EAI-41XX-XXX-PP-XA-007606;NPE7-EAI-41XX-XXX-PP-XA-007625;NPE7-EAI-41XX-XXX-IM-XA-007654;;N/A;-;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;;A;P01;;24/03/2023
EA-I&C;B0LAA20AA301XB07;B0LAA20AA301;XB07;FW Tank Ovrflw MOV                          ;Feedwater Tank Overflow Motor Operated Valve;Actuator Fault;;;;DI;24VDC;         S;;;B0CRM02GH001;;N/A;N/A;N/A;N/A;N/A;N/A;;;YES;NPE7-EAI-41XX-XXX-PD-XA-000010 - Feedwater;NPE7-EAI-41XX-XXX-PP-XA-007606;NPE7-EAI-41XX-XXX-PP-XA-007625;NPE7-EAI-41XX-XXX-IM-XA-007654;;N/A;-;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;;A;P01;;24/03/2023
EA-I&C;B0LAA20AA301XB23;B0LAA20AA301;XB23;FW Tank Ovrflw MOV                          ;Feedwater Tank Overflow Motor Operated Valve;Actuator Local Mode;;;;DI;24VDC;         S;;;B0CRM02GH001;;N/A;N/A;N/A;N/A;N/A;N/A;;;YES;NPE7-EAI-41XX-XXX-PD-XA-000010 - Feedwater;NPE7-EAI-41XX-XXX-PP-XA-007606;NPE7-EAI-41XX-XXX-PP-XA-007625;NPE7-EAI-41XX-XXX-IM-XA-007654;;N/A;-;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;;A;P01;;24/03/2023
EA-I&C;B0LAA20AA301YB01;B0LAA20AA301;YB01;FW Tank Ovrflw MOV                            ;Feedwater Tank Overflow Motor Operated Valve;Op Cmd;;;;DO;24VDC;         S;;;B0CRM02GH001;;N/A;N/A;N/A;N/A;N/A;N/A;;;YES;NPE7-EAI-41XX-XXX-PD-XA-000010 - Feedwater;NPE7-EAI-41XX-XXX-PP-XA-007606;NPE7-EAI-41XX-XXX-PP-XA-007625;NPE7-EAI-41XX-XXX-IM-XA-007654;;N/A;-;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;;A;P01;;24/03/2023
EA-I&C;B0LAA20AA301YB02;B0LAA20AA301;YB02;FW Tank Ovrflw MOV                            ;Feedwater Tank Overflow Motor Operated Valve;Cl Cmd;;;;DO;24VDC;         S;;;B0CRM02GH001;;N/A;N/A;N/A;N/A;N/A;N/A;;;YES;NPE7-EAI-41XX-XXX-PD-XA-000010 - Feedwater;NPE7-EAI-41XX-XXX-PP-XA-007606;NPE7-EAI-41XX-XXX-PP-XA-007625;NPE7-EAI-41XX-XXX-IM-XA-007654;;N/A;-;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;;A;P01;;24/03/2023
EA-I&C;B0LAA30AA301XB01;B0LAA30AA301;XB01;Deaerator Venting MOV                        ;Deaerator Venting Motor Operated Valve;Open;;;;DI;24VDC;         S;;;B0CRM02GH001;;N/A;N/A;N/A;N/A;N/A;N/A;;;YES;NPE7-EAI-41XX-XXX-PD-XA-000010 - Feedwater;NPE7-EAI-41XX-XXX-PP-XA-007606;NPE7-EAI-41XX-XXX-PP-XA-007625;NPE7-EAI-41XX-XXX-IM-XA-007654;;N/A;-;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;;A;P01;;24/03/2023
EA-I&C;B0LAA30AA301XB02;B0LAA30AA301;XB02;Deaerator Venting MOV                        ;Deaerator Venting Motor Operated Valve;Closed;;;;DI;24VDC;         S;;;B0CRM02GH001;;N/A;N/A;N/A;N/A;N/A;N/A;;;YES;NPE7-EAI-41XX-XXX-PD-XA-000010 - Feedwater;NPE7-EAI-41XX-XXX-PP-XA-007606;NPE7-EAI-41XX-XXX-PP-XA-007625;NPE7-EAI-41XX-XXX-IM-XA-007654;;N/A;-;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;;A;P01;;24/03/2023
EA-I&C;B0LAA30AA301XB07;B0LAA30AA301;XB07;Deaerator Venting MOV                       ;Deaerator Venting Motor Operated Valve;Actuator Fault;;;;DI;24VDC;         S;;;B0CRM02GH001;;N/A;N/A;N/A;N/A;N/A;N/A;;;YES;NPE7-EAI-41XX-XXX-PD-XA-000010 - Feedwater;NPE7-EAI-41XX-XXX-PP-XA-007606;NPE7-EAI-41XX-XXX-PP-XA-007625;NPE7-EAI-41XX-XXX-IM-XA-007654;;N/A;-;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;;A;P01;;24/03/2023
EA-I&C;B0LAA30AA301XB23;B0LAA30AA301;XB23;Deaerator Venting MOV                       ;Deaerator Venting Motor Operated Valve;Actuator Local Mode;;;;DI;24VDC;         S;;;B0CRM02GH001;;N/A;N/A;N/A;N/A;N/A;N/A;;;YES;NPE7-EAI-41XX-XXX-PD-XA-000010 - Feedwater;NPE7-EAI-41XX-XXX-PP-XA-007606;NPE7-EAI-41XX-XXX-PP-XA-007625;NPE7-EAI-41XX-XXX-IM-XA-007654;;N/A;-;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;;A;P01;;24/03/2023
EA-I&C;B0LAA30AA301YB01;B0LAA30AA301;YB01;Deaerator Venting MOV                         ;Deaerator Venting Motor Operated Valve;Op Cmd;;;;DO;24VDC;         S;;;B0CRM02GH001;;N/A;N/A;N/A;N/A;N/A;N/A;;;YES;NPE7-EAI-41XX-XXX-PD-XA-000010 - Feedwater;NPE7-EAI-41XX-XXX-PP-XA-007606;NPE7-EAI-41XX-XXX-PP-XA-007625;NPE7-EAI-41XX-XXX-IM-XA-007654;;N/A;-;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;;A;P01;;24/03/2023
EA-I&C;B0LAA30AA301YB02;B0LAA30AA301;YB02;Deaerator Venting MOV                         ;Deaerator Venting Motor Operated Valve;Cl Cmd;;;;DO;24VDC;         S;;;B0CRM02GH001;;N/A;N/A;N/A;N/A;N/A;N/A;;;YES;NPE7-EAI-41XX-XXX-PD-XA-000010 - Feedwater;NPE7-EAI-41XX-XXX-PP-XA-007606;NPE7-EAI-41XX-XXX-PP-XA-007625;NPE7-EAI-41XX-XXX-IM-XA-007654;;N/A;-;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;;A;P01;;24/03/2023
EA-I&C;B0LAC10CT001AXQ01;B0LAC10CT001A;XQ01;FW Pmps Inl Temp 1                              ;Feedwater Pumps Inlet Temperature 1;N/A;N/A;;;AI;4-20mA;         S;;;B0CRM01GH003;A;TBD;TBD;TBD;TBD;TBD;TBD;;;YES;NPE7-EAI-41XX-XXX-PD-XA-000010 - Feedwater;NPE7-EAI-41XX-XXX-PP-XA-007606;NPE7-EAI-41XX-XXX-PP-XA-007625;NPE7-EAI-41XX-XXX-IM-XA-007654;;Hold;TT;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;;A;P01;;24/03/2023
EA-I&C;B0LAC10CT001BXQ01;B0LAC10CT001B;XQ01;FW Pmps Inl Temp 2                              ;Feedwater Pumps Inlet Temperature 2;N/A;N/A;;;AI;4-20mA;         S;;;B0CRM01GH003;B;TBD;TBD;TBD;TBD;TBD;TBD;;;YES;NPE7-EAI-41XX-XXX-PD-XA-000010 - Feedwater;NPE7-EAI-41XX-XXX-PP-XA-007606;NPE7-EAI-41XX-XXX-PP-XA-007625;NPE7-EAI-41XX-XXX-IM-XA-007654;;Hold;TT;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;;A;P01;;24/03/2023
FWP Supplier;B0LAC11CG301XG10;B0LAC11CG301;XG10;FWP1 Wtr Leak Det;Feedwater Pump 1 Water Leak Detector;n Act;act;;;DI;24VDC;         S;;;B0CRM01GH003;;N/A;N/A;N/A;N/A;N/A;N/A;;;YES;NPE7-EAI-41XX-XXX-PD-XA-000010 - Feedwater;NPE7-EAI-41XX-XXX-PP-XA-007606;NPE7-EAI-41XX-XXX-PP-XA-007625;NPE7-EAI-41XX-XXX-IM-XA-007654;;N/A;LS;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;;A;P01;;24/03/2023
FWP Supplier;B0LAC11CL301XG14;B0LAC11CL301;XG14;FWP1 Lube Oil Tnk Lvl Sw;Feedwater Pump 1 Lube Oil Tank Level Switch;n Lo Lo;;;;DI;24VDC;         S;;;B0CRM01GH003;;N/A;N/A;N/A;N/A;N/A;N/A;;;YES;NPE7-EAI-41XX-XXX-PD-XA-000010 - Feedwater;NPE7-EAI-41XX-XXX-PP-XA-007606;NPE7-EAI-41XX-XXX-PP-XA-007625;NPE7-EAI-41XX-XXX-IM-XA-007654;;N/A;LS;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;;A;P01;;24/03/2023
EA-I&C;B0LAC11CP001AXQ01;B0LAC11CP001A;XQ01;FWP1 Suct Fltr DP 1                    ;Feedwater Pump 1 Suction Filter Differential Pressure 1;N/A;N/A;;;AI;4-20mA;         S;;;B0CRM01GH003;A;TBD;TBD;TBD;TBD;TBD;TBD;;;YES;NPE7-EAI-41XX-XXX-PD-XA-000010 - Feedwater;NPE7-EAI-41XX-XXX-PP-XA-007606;NPE7-EAI-41XX-XXX-PP-XA-007625;NPE7-EAI-41XX-XXX-IM-XA-007654;;Hold;PT;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;;A;P01;;24/03/2023
EA-I&C;B0LAC11CP001BXQ01;B0LAC11CP001B;XQ01;FWP1 Suct Fltr DP 2                    ;Feedwater Pump 1 Suction Filter Differential Pressure 2;N/A;N/A;;;AI;4-20mA;         S;;;B0CRM01GH003;B;TBD;TBD;TBD;TBD;TBD;TBD;;;YES;NPE7-EAI-41XX-XXX-PD-XA-000010 - Feedwater;NPE7-EAI-41XX-XXX-PP-XA-007606;NPE7-EAI-41XX-XXX-PP-XA-007625;NPE7-EAI-41XX-XXX-IM-XA-007654;;Hold;PT;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;;A;P01;;24/03/2023
EA-I&C;B0LAC11CP002AXQ01;B0LAC11CP002A;XQ01;FWP1 Inl Press 1                                ;Feedwater Pump 1 Inlet Pressure 1;N/A;N/A;;;AI;4-20mA;         S;;;B0CRM01GH003;A;TBD;TBD;TBD;TBD;TBD;TBD;;;YES;NPE7-EAI-41XX-XXX-PD-XA-000010 - Feedwater;NPE7-EAI-41XX-XXX-PP-XA-007606;NPE7-EAI-41XX-XXX-PP-XA-007625;NPE7-EAI-41XX-XXX-IM-XA-007654;;Hold;PT;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;;A;P01;;24/03/2023
EA-I&C;B0LAC11CP002BXQ01;B0LAC11CP002B;XQ01;FWP1 Inl Press 2                                ;Feedwater Pump 1 Inlet Pressure 2;N/A;N/A;;;AI;4-20mA;         S;;;B0CRM01GH003;B;TBD;TBD;TBD;TBD;TBD;TBD;;;YES;NPE7-EAI-41XX-XXX-PD-XA-000010 - Feedwater;NPE7-EAI-41XX-XXX-PP-XA-007606;NPE7-EAI-41XX-XXX-PP-XA-007625;NPE7-EAI-41XX-XXX-IM-XA-007654;;Hold;PT;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;;A;P01;;24/03/2023
FWP Supplier;B0LAC11CP010XG01;B0LAC11CP010;XG01;FWP1 Cool Dif Press;Feedwater Pump 1 Cooler Differential Pressure;high;n high;;;DI;24VDC;         S;;;B0CRM01GH003;;N/A;N/A;N/A;N/A;N/A;N/A;;;YES;NPE7-EAI-41XX-XXX-PD-XA-000010 - Feedwater;NPE7-EAI-41XX-XXX-PP-XA-007606;NPE7-EAI-41XX-XXX-PP-XA-007625;NPE7-EAI-41XX-XXX-IM-XA-007654;;N/A;PS;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;;A;P01;;24/03/2023
FWP Supplier;B0LAC11CP301XG12;B0LAC11CP301;XG12;FWP1 Lube Oil Press Sw;Feedwater Pump 1 Lube Oil Pressure Switch;n Low;Low;;;DI;24VDC;         S;;;B0CRM01GH003;;N/A;N/A;N/A;N/A;N/A;N/A;;;YES;NPE7-EAI-41XX-XXX-PD-XA-000010 - Feedwater;NPE7-EAI-41XX-XXX-PP-XA-007606;NPE7-EAI-41XX-XXX-PP-XA-007625;NPE7-EAI-41XX-XXX-IM-XA-007654;;N/A;PS;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;;A;P01;;24/03/2023
FWP Supplier;B0LAC11CP304XG01;B0LAC11CP304;XG01;FWP1 Lube Oil Fltr Dif Press Sw;Feedwater Pump 1 Lube Oil Filter Differential Pressure Switch ;high;n high;;;DI;24VDC;         S;;;B0CRM01GH003;;N/A;N/A;N/A;N/A;N/A;N/A;;;YES;NPE7-EAI-41XX-XXX-PD-XA-000010 - Feedwater;NPE7-EAI-41XX-XXX-PP-XA-007606;NPE7-EAI-41XX-XXX-PP-XA-007625;NPE7-EAI-41XX-XXX-IM-XA-007654;;N/A;PS;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;;A;P01;;24/03/2023
FWP Supplier;B0LAC11CT001XQ01;B0LAC11CT001;XQ01;FWP1 Mot DE Brg Temp                            ;Feedwater Pump 1 Motor DE Bearing Temperature;N/A;N/A;;;AI;4-20mA;         S;;;B0CRM01GH003;;TBD;TBD;TBD;TBD;TBD;TBD;;;YES;NPE7-EAI-41XX-XXX-PD-XA-000010 - Feedwater;NPE7-EAI-41XX-XXX-PP-XA-007606;NPE7-EAI-41XX-XXX-PP-XA-007625;NPE7-EAI-41XX-XXX-IM-XA-007654;;Hold;TT;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;;A;P01;;24/03/2023
FWP Supplier;B0LAC11CT002XQ01;B0LAC11CT002;XQ01;FWP1 Mot NDE Brg Temp                           ;Feedwater Pump 1 Motor NDE Bearing Temperature;N/A;N/A;;;AI;4-20mA;         S;;;B0CRM01GH003;;TBD;TBD;TBD;TBD;TBD;TBD;;;YES;NPE7-EAI-41XX-XXX-PD-XA-000010 - Feedwater;NPE7-EAI-41XX-XXX-PP-XA-007606;NPE7-EAI-41XX-XXX-PP-XA-007625;NPE7-EAI-41XX-XXX-IM-XA-007654;;Hold;TT;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;;A;P01;;24/03/2023
FWP Supplier;B0LAC11CT003XQ01;B0LAC11CT003;XQ01;FWP1 DE Brg Temp                                ;Feedwater Pump 1 DE Bearing Temperature;N/A;N/A;;;AI;4-20mA;         S;;;B0CRM01GH003;;TBD;TBD;TBD;TBD;TBD;TBD;;;YES;NPE7-EAI-41XX-XXX-PD-XA-000010 - Feedwater;NPE7-EAI-41XX-XXX-PP-XA-007606;NPE7-EAI-41XX-XXX-PP-XA-007625;NPE7-EAI-41XX-XXX-IM-XA-007654;;Hold;TT;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;;A;P01;;24/03/2023
FWP Supplier;B0LAC11CT004XQ01;B0LAC11CT004;XQ01;FWP1 NDE Brg Temp                               ;Feedwater Pump 1 NDE Bearing Temperature;N/A;N/A;;;AI;4-20mA;         S;;;B0CRM01GH003;;TBD;TBD;TBD;TBD;TBD;TBD;;;YES;NPE7-EAI-41XX-XXX-PD-XA-000010 - Feedwater;NPE7-EAI-41XX-XXX-PP-XA-007606;NPE7-EAI-41XX-XXX-PP-XA-007625;NPE7-EAI-41XX-XXX-IM-XA-007654;;Hold;TT;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;;A;P01;;24/03/2023
